#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 465 148
# Band-Index:    1
   0.59755    -26.289195
   0.59353    -26.289214
   0.58951    -26.289233
   0.58549    -26.289251
   0.58147    -26.289268
   0.57745    -26.289284
   0.57343    -26.289299
   0.56941    -26.289318
   0.56539    -26.289332
   0.56137    -26.289346
   0.55735    -26.289359
   0.55333    -26.289371
   0.54931    -26.289383
   0.54529    -26.289396
   0.54127    -26.289407
   0.53725    -26.289417
   0.53323    -26.289426
   0.52921    -26.289433
   0.52519    -26.289444
   0.52117    -26.289454
   0.51715    -26.289460
   0.51313    -26.289466
   0.50911    -26.289472
   0.50510    -26.289477
   0.50108    -26.289481
   0.49706    -26.289484
   0.49304    -26.289487
   0.48902    -26.289489
   0.48500    -26.289491
   0.48098    -26.289492
   0.47696    -26.289492
   0.47696    -26.289492
   0.47291    -26.289492
   0.46887    -26.289490
   0.46483    -26.289488
   0.46079    -26.289485
   0.45675    -26.289481
   0.45270    -26.289477
   0.44866    -26.289471
   0.44462    -26.289465
   0.44058    -26.289457
   0.43654    -26.289449
   0.43249    -26.289440
   0.42845    -26.289430
   0.42441    -26.289419
   0.42037    -26.289408
   0.41633    -26.289395
   0.41228    -26.289382
   0.40824    -26.289368
   0.40420    -26.289353
   0.40016    -26.289337
   0.39612    -26.289321
   0.39207    -26.289303
   0.38803    -26.289285
   0.38399    -26.289266
   0.37995    -26.289247
   0.37591    -26.289226
   0.37186    -26.289204
   0.36782    -26.289182
   0.36378    -26.289159
   0.35974    -26.289135
   0.35570    -26.289110
   0.35165    -26.289084
   0.34761    -26.289058
   0.34357    -26.289030
   0.33953    -26.289003
   0.33549    -26.288974
   0.33144    -26.288946
   0.32740    -26.288916
   0.32336    -26.288877
   0.31932    -26.288846
   0.31528    -26.288813
   0.31123    -26.288779
   0.30719    -26.288745
   0.30315    -26.288710
   0.29911    -26.288675
   0.29507    -26.288638
   0.29102    -26.288601
   0.28698    -26.288568
   0.28294    -26.288529
   0.27890    -26.288490
   0.27486    -26.288449
   0.27081    -26.288409
   0.26677    -26.288367
   0.26273    -26.288325
   0.25869    -26.288282
   0.25465    -26.288238
   0.25060    -26.288194
   0.24656    -26.288149
   0.24252    -26.288104
   0.23848    -26.288054
   0.23444    -26.288008
   0.23039    -26.287960
   0.22635    -26.287912
   0.22231    -26.287863
   0.21827    -26.287814
   0.21423    -26.287764
   0.21018    -26.287713
   0.20614    -26.287661
   0.20210    -26.287609
   0.19806    -26.287556
   0.19402    -26.287504
   0.18997    -26.287450
   0.18593    -26.287396
   0.18189    -26.287342
   0.17785    -26.287287
   0.17381    -26.287229
   0.16976    -26.287173
   0.16572    -26.287119
   0.16168    -26.287062
   0.15764    -26.287004
   0.15360    -26.286946
   0.14955    -26.286888
   0.14551    -26.286829
   0.14147    -26.286775
   0.13743    -26.286715
   0.13339    -26.286655
   0.12934    -26.286594
   0.12530    -26.286538
   0.12126    -26.286476
   0.11722    -26.286414
   0.11318    -26.286352
   0.10913    -26.286289
   0.10509    -26.286225
   0.10105    -26.286162
   0.09701    -26.286098
   0.09297    -26.286033
   0.08892    -26.285969
   0.08488    -26.285904
   0.08084    -26.285838
   0.07680    -26.285773
   0.07276    -26.285707
   0.06871    -26.285640
   0.06467    -26.285574
   0.06063    -26.285507
   0.05659    -26.285441
   0.05255    -26.285373
   0.04850    -26.285306
   0.04446    -26.285238
   0.04042    -26.285170
   0.03638    -26.285102
   0.03234    -26.285034
   0.02829    -26.284966
   0.02425    -26.284901
   0.02021    -26.284833
   0.01617    -26.284764
   0.01213    -26.284695
   0.00808    -26.284626
   0.00404    -26.284557
   0.00000    -26.284488
 
# Band-Index:    3
   0.00000    -26.284487
   0.00404    -26.284418
   0.00808    -26.284349
   0.01213    -26.284279
   0.01617    -26.284210
   0.02021    -26.284140
   0.02425    -26.284071
   0.02829    -26.283996
   0.03234    -26.283926
   0.03638    -26.283857
   0.04042    -26.283788
   0.04446    -26.283718
   0.04850    -26.283649
   0.05255    -26.283579
   0.05659    -26.283510
   0.06063    -26.283441
   0.06467    -26.283372
   0.06871    -26.283303
   0.07276    -26.283235
   0.07680    -26.283166
   0.08084    -26.283097
   0.08488    -26.283029
   0.08892    -26.282961
   0.09297    -26.282893
   0.09701    -26.282825
   0.10105    -26.282757
   0.10509    -26.282690
   0.10913    -26.282624
   0.11318    -26.282557
   0.11722    -26.282490
   0.12126    -26.282424
   0.12530    -26.282357
   0.12934    -26.282289
   0.13339    -26.282224
