# Energy    MatrixElement
-1.8103405271e-01 2.8865400720e-08
-1.8062841309e-01 2.6350555270e-29
-1.8051774449e-01 1.3631028132e-06
-1.7968450148e-01 2.1403579186e-29
-1.7754598801e-01 2.7447124315e-06
-1.7753043551e-01 1.0940948986e-27
-1.7610670869e-01 3.3305102881e-29
-1.7504737598e-01 2.9986798170e-07
-1.7460956285e-01 9.9626556401e-07
-1.7366233117e-01 3.7581964524e-29
-1.7337450941e-01 3.7801265740e-29
-1.7319194233e-01 5.9478803528e-06
-1.7274013018e-01 6.9914464174e-29
-1.7206419004e-01 7.5049173275e-05
-1.7052496584e-01 1.1435428595e-28
-1.6834316623e-01 2.1505051480e-05
-1.6737317689e-01 4.1739044129e-30
-1.6671203273e-01 8.9899468041e-29
-1.6598724906e-01 1.0279917856e-29
-1.6566166289e-01 9.7919758508e-30
-1.6520662615e-01 3.5076431598e-05
-1.6503680370e-01 9.0131507522e-29
-1.6332444849e-01 5.1073162776e-08
-1.6194021106e-01 3.9415525692e-04
-1.6175494551e-01 7.8986517013e-28
-1.5990131531e-01 1.1256077757e-04
-1.5961897460e-01 3.0558553010e-06
-1.5901036026e-01 4.4514441946e-29
-1.5887436469e-01 1.6284288135e-29
-1.5567883816e-01 2.2064062943e-28
-1.5511044187e-01 1.5688135162e-04
-1.5495583515e-01 1.0855383568e-06
-1.5395484398e-01 6.8785917852e-29
-1.5384183850e-01 4.4842606262e-06
-1.5174813392e-01 4.5732740802e-05
-1.4978265324e-01 5.1672303252e-28
-1.4964803342e-01 4.6268984538e-06
-1.4848265571e-01 4.2794643758e-27
-1.4801411302e-01 4.2189616000e-03
-1.4779726816e-01 5.4423231892e-27
-1.4727500199e-01 2.5299364717e-05
-1.4678358478e-01 5.4989878597e-04
-1.4503657866e-01 1.2603375984e-28
-1.4469016146e-01 3.1309416230e-28
-1.4403537564e-01 2.7290796796e-06
-1.4125804149e-01 2.5850428664e-26
-1.4039923077e-01 2.0488170749e-01
-1.3836745327e-01 2.5738872928e-03
-1.3755761973e-01 1.1222785852e-03
-1.3735222833e-01 2.3355448873e-27
-1.3609552310e-01 1.8667436771e-27
-1.3579458696e-01 4.8217289127e-03
-1.3543504933e-01 6.3421028540e-03
-1.3432416490e-01 3.8367087274e-29
-1.3389767023e-01 1.7936359428e-28
-1.3246028042e-01 4.4976755996e-28
-1.3153954996e-01 7.1892997449e-04
-1.3040466704e-01 8.3919210015e-29
-1.3001685201e-01 9.0809498365e-29
-1.2903793332e-01 1.7207455989e-29
-1.2757923238e-01 4.3760965171e-05
-1.2660546574e-01 1.1195500977e-27
-1.2623853287e-01 2.9209078720e-04
-1.2375121998e-01 6.7287780192e-06
-1.2116960311e-01 4.6625809030e-05
-1.2049423242e-01 5.6722780426e-29
-1.1922697118e-01 7.6051950856e-29
-1.1915996268e-01 9.3345914947e-07
-1.1840340759e-01 3.8095301243e-30
-1.1708205436e-01 1.4858263991e-06
-1.1623657728e-01 5.4331704532e-05
-1.1508891551e-01 5.6060945519e-27
-1.1497820777e-01 8.2629320826e-05
-1.1409580563e-01 1.4332317516e-03
-1.1213359843e-01 1.5714149419e-05
-1.1101617149e-01 2.3218163907e-30
-1.0934311010e-01 7.1924122893e-30
-1.0704346304e-01 1.6427975957e-30
-1.0568006967e-01 1.6510140546e-30
-1.0417430588e-01 3.5408288830e-05
-1.0340227768e-01 1.2690096002e-29
-1.0200611407e-01 3.4756561489e-05
-1.0163394732e-01 1.9314761338e-06
-1.0117674047e-01 7.2258076202e-30
-9.9585210702e-02 4.0027998449e-04
-9.8888525033e-02 7.5572354701e-29
-9.7139460475e-02 2.0438012138e-30
-9.5763369050e-02 1.9931226726e-28
-9.5482364018e-02 2.8806390877e-05
-9.3888607342e-02 1.6252731714e-04
-9.1067184609e-02 3.3301104730e-08
-9.0825394974e-02 2.6914030365e-05
-8.8372570302e-02 4.8784028484e-30
-8.6143458763e-02 8.2393442926e-29
